Zhuyin;Wade- Giles;MPS II;Yale;Tong- yong;Hanyu Pinyin;Gwoyeu Romatzyh;IPA;
Tone 1;Tone 2;Tone 3;Tone 4;
??;k?ang;kang;kang;kang;kang;kang;karng;kaang;kanq;k?a?;
??;kao;gau;gau;gao;gao;gau;gaur;gao;gaw;kau;
??;k?ao;kau;kau;kao;kao;kau;kaur;kao;kaw;k?au;
??;kei;gei;gei;gei;gei;gei;geir;geei;gey;kei;
??;k?ei;kei;kei;kei;kei;kei;keir;keei;key;k?ei;
??;kên;gen;gen;gen;gen;gen;gern;geen;genn;k?n;
??;k?ên;ken;ken;ken;ken;ken;kern;keen;kenn;k??n;
??;kêng;geng;geng;geng;geng;geng;gerng;geeng;genq;k??;
??;k?êng;keng;keng;keng;keng;keng;kerng;keeng;kenq;k???;
??;ko;ge;ge;ge;ge;ge;ger;gee;geh;k?;
??;k?o;ke;ke;ke;ke;ke;ker;kee;keh;k??;
??;kou;gou;gou;gou;gou;gou;gour;goou;gow;kou;
??;k?ou;kou;kou;kou;kou;kou;kour;koou;kow;k?ou;
??;ku;gu;gu;gu;gu;gu;gwu;guu;guh;ku;
??;k?u;ku;ku;ku;ku;ku;kwu;kuu;kuh;k?u;
???;kua;gua;gwa;gua;gua;gua;gwa;goa;guah;kua;
???;k?ua;kua;kwa;kua;kua;kua;kwa;koa;kuah;k?ua;
???;kuai;guai;gwai;guai;guai;guai;gwai;goai;guay;kuai;
???;k?uai;kuai;kwai;kuai;kuai;kuai;kwai;koai;kuay;k?uai;
???;kuan;guan;gwan;guan;guan;guan;gwan;goan;guann;kuan;
???;k?uan;kuan;kwan;kuan;kuan;kuan;kwan;koan;kuann;k?uan;
???;kuang;guang;gwang;guang;guang;guang;gwang;goang;guanq;kua?;
???;k?uang;kuang;kwang;kuang;kuang;kuang;kwang;koang;kuanq;k?ua?;
???;kuei;guei;gwei;guei;gui;guei;gwei;goei;guey;kuei;
???;k?uei;kuei;kwei;kuei;kui;kuei;kwei;koei;kuey;k?uei;
???;kun;guen;gwun;gun;gun;guen;gwen;goen;guenn;ku?n;
???;k?un;kuen;kwun;kun;kun;kuen;kwen;koen;kuenn;k?u?n;
???;kung;gung;gung;gong;gong;gong;gorng;goong;gonq;k??;
???;k?ung;kung;kung;kong;kong;kong;korng;koong;konq;k???;
???;kuo;guo;gwo;guo;guo;guo;gwo;guoo;guoh;kuo;
???;k?uo;kuo;kwo;kuo;kuo;kuo;kwo;kuoo;kuoh;k?uo;
??;la;la;la;la;la;lha;la;laa;lah;la;
??;lai;lai;lai;lai;lai;lhai;lai;lae;lay;lai;
??;lan;lan;lan;lan;lan;lhan;lan;laan;lann;lan;
??;lang;lang;lang;lang;lang;lhang;lang;laang;lanq;la?;
??;lao;lau;lau;lao;lao;lhau;lau;lao;law;lau;
??;lê;le;le;le;le;lhe;le;lee;leh;l?;
??;lei;lei;lei;lei;lei;lhei;lei;leei;ley;lei;
??;lêng;leng;leng;leng;leng;lheng;leng;leeng;lenq;l??;
??;li;li;li;li;li;lhi;li;lii;lih;li;
???;lia;lia;lya;lia;lia;lhia;lia;lea;liah;lia;
???;liang;liang;lyang;liang;liang;lhiang;liang;leang;lianq;lia?;
???;liao;liau;lyau;liao;liao;lhiau;liau;leau;liaw;liau;
???;lieh;lie;lye;lie;lie;lhie;lie;liee;lieh;lie;
???;lien;lian;lyan;lian;lian;lhian;lian;lean;liann;li?n;
???;lin;lin;lin;lin;lin;lhin;lin;liin;linn;lin;
???;ling;ling;ling;ling;ling;lhing;ling;liing;linq;li?;
???;liu;liou;lyou;liou;liu;lhiou;liou;leou;liow;liou;
??;lo;lo;lo;lo;lo;lo;lor;loo;loh;l?;
???;lo;luo;lwo;luo;luo;lhuo;luo;luoo;luoh;luo;
??;lou;lou;lou;lou;lou;lhou;lou;loou;low;lou;
??;lu;lu;lu;lu;lu;lhu;lu;luu;luh;lu;
???;luan;luan;lwan;luan;luan;lhuan;luan;loan;luann;luan;
???;lun;luen;lwun;lun;lun;lhuen;luen;loen;luenn;lu?n;
???;lung;lung;lung;long;long;lhong;long;loong;lonq;l??;
??;lü;liu;lyu;lyu;lü;lhiu;liu;leu;liuh;ly;
???;lüeh;liue;lywe;lyue;lüe;lhiue;liue;leue;liueh;lye;
???;lün;liun;lyun;lyun;lün;lhiun;liun;leun;liunn;lyn;
??;ma;ma;ma;ma;ma;mha;ma;maa;mah;ma;
??;mai;mai;mai;mai;mai;mhai;mai;mae;may;mai;
??;man;man;man;man;man;mhan;man;maan;mann;man;
??;mang;mang;mang;mang;mang;mhang;mang;maang;manq;ma?;
??;mao;mau;mau;mao;mao;mhau;mau;mao;maw;mau;
??;mê;me;me;me;me;mhe;me;mee;meh;m?;
??;mei;mei;mei;mei;mei;mhei;mei;meei;mey;mei;
??;mên;men;men;men;men;mhen;men;meen;menn;m?n;
??;mêng;meng;meng;meng;meng;mheng;meng;meeng;menq;m??;
??;mi;mi;mi;mi;mi;mhi;mi;mii;mih;mi;
???;miao;miau;myau;miao;miao;mhiau;miau;meau;miaw;miau;
???;mieh;mie;mye;mie;mie;mhie;mie;miee;mieh;mie;
???;mien;mian;myan;mian;mian;mhian;mian;mean;miann;mi?n;
???;min;min;min;min;min;mhin;min;miin;minn;min;
???;ming;ming;ming;ming;ming;mhing;ming;miing;minq;mi?;
???;miu;miou;myou;miou;miu;mhiou;miou;meou;miow;miou;
??;mo;mo;mwo;mo;mo;mho;mo;moo;moh;muo;
??;mou;mou;mou;mou;mou;mhou;mou;moou;mow;mou;
??;mu;mu;mu;mu;mu;mhu;mu;muu;muh;mu;
??;na;na;na;na;na;nha;na;naa;nah;na;
??;nai;nai;nai;nai;nai;nhai;nai;nae;nay;nai;
??;nan;nan;nan;nan;nan;nhan;nan;naan;nann;nan;
??;nang;nang;nang;nang;nang;nhang;nang;naang;nanq;na?;
??;nao;nau;nau;nao;nao;nhau;nau;nao;naw;nau;
??;nê;ne;ne;ne;ne;nhe;ne;nee;neh;n?;
??;nei;nei;nei;nei;nei;nhei;nei;neei;ney;nei;
??;nên;nen;nen;nen;nen;nhen;nen;neen;nenn;n?n;
??;nêng;neng;neng;neng;neng;nheng;neng;neeng;nenq;n??;
??;ni;ni;ni;ni;ni;nhi;ni;nii;nih;ni;
???;nia;nia;nya;nia;nia;nia;niar;niaa;niah;nia;
???;niang;niang;nyang;niang;niang;nhiang;niang;neang;nianq;nia?;
???;niao;niau;nyau;niao;niao;nhiau;niau;neau;niaw;niau;
???;nieh;nie;nye;nie;nie;nhie;nie;niee;nieh;nie;
???;nien;nian;nyan;nian;nian;nhian;nian;nean;niann;ni?n;
???;nin;nin;nin;nin;nin;nhin;nin;niin;ninn;nin;
???;ning;ning;ning;ning;ning;nhing;ning;niing;ninq;ni?;
???;niu;niou;nyou;niou;niu;nhiou;niou;neou;niow;niou;
???;no;nuo;nwo;nuo;nuo;nhuo;nuo;nuoo;nuoh;nuo;
??;nou;nou;nou;nou;nou;nhou;nou;noou;now;nou;
??;nu;nu;nu;nu;nu;nhu;nu;nuu;nuh;nu;
???;nuan;nuan;nwan;nuan;nuan;nhuan;nuan;noan;nuann;nuan;
???;nun;nuen;nwun;nun;nun;nhuen;nuen;noen;nuenn;nu?n;
???;nung;nung;nung;nong;nong;nhong;nong;noong;nonq;n??;
??;nü;niu;nyu;nyu;nü;nhiu;niu;neu;niuh;ny;
???;nüeh;niue;nywe;nyue;nüe;nhiue;niue;neue;niueh;nye;
?;ou;ou;ou;ou;ou;ou;our;oou;ow;ou;
??;pa;ba;ba;ba;ba;ba;bar;baa;bah;pa;
??;p?a;pa;pa;pa;pa;pa;par;paa;pah;p?a;
??;pai;bai;bai;bai;bai;bai;bair;bae;bay;pai;
??;p?ai;pai;pai;pai;pai;pai;pair;pae;pay;p?ai;
??;pan;ban;ban;ban;ban;ban;barn;baan;bann;pan;
??;p?an;pan;pan;pan;pan;pan;parn;paan;pann;p?an;
??;pang;bang;bang;bang;bang;bang;barng;baang;banq;pa?;
??;p?ang;pang;pang;pang;pang;pang;parng;paang;panq;p?a?;
??;pao;bau;bau;bao;bao;bau;baur;bao;baw;pau;
??;p?ao;pau;pau;pao;pao;pau;paur;pao;paw;p?au;
??;pei;bei;bei;bei;bei;bei;beir;beei;bey;pei;
??;p?ei;pei;pei;pei;pei;pei;peir;peei;pey;p?ei;
??;pên;ben;ben;ben;ben;ben;bern;been;benn;p?n;
??;p?ên;pen;pen;pen;pen;pen;pern;peen;penn;p??n;
??;pêng;beng;beng;beng;beng;beng;berng;beeng;benq;p??;
??;p?êng;peng;peng;peng;peng;peng;perng;peeng;penq;p???;
??;pi;bi;bi;bi;bi;bi;byi;bii;bih;pi;
??;p?i;pi;pi;pi;pi;pi;pyi;pii;pih;p?i;
???;piao;biau;byau;biao;biao;biau;byau;beau;biaw;piau;
???;p?iao;piau;pyau;piao;piao;piau;pyau;peau;piaw;p?iau;
???;pieh;bie;bye;bie;bie;bie;bye;biee;bieh;pie;
???;p?ieh;pie;pye;pie;pie;pie;pye;piee;pieh;p?ie;
???;pien;bian;byan;bian;bian;bian;byan;bean;biann;pi?n;
???;p?ien;pian;pyan;pian;pian;pian;pyan;pean;piann;p?i?n;
???;pin;bin;bin;bin;bin;bin;byn;biin;binn;pin;
???;p?in;pin;pin;pin;pin;pin;pyn;piin;pinn;p?in;
???;ping;bing;bing;bing;bing;bing;byng;biing;binq;pi?;
???;p?ing;ping;ping;ping;ping;ping;pyng;piing;pinq;p?i?;
??;po;bo;bwo;bo;bo;bo;bor;boo;boh;puo;
??;p?o;po;pwo;po;po;po;por;poo;poh;p?uo;
??;p?ou;pou;pou;pou;pou;pou;pour;poou;pow;p?ou;
??;pu;bu;bu;bu;bu;bu;bwu;buu;buh;pu;
??;p?u;pu;pu;pu;pu;pu;pwu;puu;puh;p?u;
??;sa;sa;sa;sa;sa;sa;sar;saa;sah;sa;
??;sai;sai;sai;sai;sai;sai;sair;sae;say;sai;
??;san;san;san;san;san;san;sarn;saan;sann;san;
??;sang;sang;sang;sang;sang;sang;sarng;saang;sanq;sa?;
??;sao;sau;sau;sao;sao;sau;saur;sao;saw;sau;
??;sê;se;se;se;se;se;ser;see;seh;s?;
??;sei;sei;sei;sei;sei;sei;seir;seei;sey;sei;
??;sên;sen;sen;sen;sen;sen;sern;seen;senn;s?n;
??;sêng;seng;seng;seng;seng;seng;serng;seeng;senq;s??;
??;sha;sha;sha;sha;sha;sha;shar;shaa;shah;?a;
??;shai;shai;shai;shai;shai;shai;shair;shae;shay;?ai;
??;shan;shan;shan;shan;shan;shan;sharn;shaan;shann;?an;
??;shang;shang;shang;shang;shang;shang;sharng;shaang;shanq;?a?;
??;shao;shau;shau;shao;shao;shau;shaur;shao;shaw;?au;
??;shê;she;she;she;she;she;sher;shee;sheh;??;
??;shei;shei;shei;shei;shei;shei;sheir;sheei;shey;?ei;
??;shên;shen;shen;shen;shen;shen;shern;sheen;shenn;??n;
??;shêng;sheng;sheng;sheng;sheng;sheng;sherng;sheeng;shenq;???;
?;shih;shr;shr;shih;shi;shy;shyr;shyy;shyh;??;
??;shou;shou;shou;shou;shou;shou;shour;shoou;show;?ou;
??;shu;shu;shu;shu;shu;shu;shwu;shuu;shuh;?u;
???;shua;shua;shwa;shua;shua;shua;shwa;shoa;shuah;?ua;
???;shuai;shuai;shwai;shuai;shuai;shuai;shwai;shoai;shuay;?uai;
???;shuan;shuan;shwan;shuan;shuan;shuan;shwan;shoan;shuann;?uan;
???;shuang;shuang;shwang;shuang;shuang;shuang;shwang;shoang;shuanq;?ua?;
???;shui;shuei;shwei;shuei;shui;shuei;shwei;shoei;shuey;?uei;
???;shun;shuen;shwun;shun;shun;shuen;shwen;shoen;shuenn;?u?n;
???;shung;shung;shung;shong;shong;shong;shorng;shoong;shonq;???;
???;shuo;shuo;shwo;shuo;shuo;shuo;shwo;shuoo;shuoh;?uo;
???;so;suo;swo;suo;suo;suo;swo;suoo;suoh;suo;
??;sou;sou;sou;sou;sou;sou;sour;soou;sow;sou;
?;ss?;sz;sz;sih;si;sy;syr;syy;syh;s?;
??;su;su;su;su;su;su;swu;suu;suh;su;
???;suan;suan;swan;suan;suan;suan;swan;soan;suann;suan;
???;sui;suei;swei;suei;sui;suei;swei;soei;suey;suei;
???;sun;suen;swun;sun;sun;suen;swen;soen;suenn;su?n;
???;sung;sung;sung;song;song;song;sorng;soong;sonq;s??;
??;ta;da;da;da;da;da;dar;daa;dah;ta;
??;t?a;ta;ta;ta;ta;ta;tar;taa;tah;t?a;
??;tai;dai;dai;dai;dai;dai;dair;dae;day;tai;
??;t?ai;tai;tai;tai;tai;tai;tair;tae;tay;t?ai;
??;tan;dan;dan;dan;dan;dan;darn;daan;dann;tan;
??;t?an;tan;tan;tan;tan;tan;tarn;taan;tann;t?an;
??;tang;dang;dang;dang;dang;dang;darng;daang;danq;ta?;
??;t?ang;tang;tang;tang;tang;tang;tarng;taang;tanq;t?a?;
??;tao;dau;dau;dao;dao;dau;daur;dao;daw;tau;
??;t?ao;tau;tau;tao;tao;tau;taur;tao;taw;t?au;
??;tê;de;de;de;de;de;der;dee;deh;t?;
??;t?ê;te;te;te;te;te;ter;tee;teh;t??;
??;tei;dei;dei;dei;dei;dei;deir;deei;dey;tei;
??;tên;den;den;den;den;den;dern;deen;denn;t?n;
??;têng;deng;deng;deng;deng;deng;derng;deeng;denq;t??;
??;t?êng;teng;teng;teng;teng;teng;terng;teeng;tenq;t???;
??;ti;di;di;di;di;di;dyi;dii;dih;ti;
??;t?i;ti;ti;ti;ti;ti;tyi;tii;tih;t?i;
???;tiang;diang;dyang;diang;diang;diang;dyang;deang;dianq;tia?;
???;tiao;diau;dyau;diao;diao;diau;dyau;deau;diaw;tiau;
???;t?iao;tiau;tyau;tiao;tiao;tiau;tyau;teau;tiaw;t?iau;
???;tieh;die;dye;die;die;die;dye;diee;dieh;tie;
???;t?ieh;tie;tye;tie;tie;tie;tye;tiee;tieh;t?ie;
???;tien;dian;dyan;dian;dian;dian;dyan;dean;diann;ti?n;
???;t?ien;tian;tyan;tian;tian;tian;tyan;tean;tiann;t?i?n;
???;ting;ding;ding;ding;ding;ding;dyng;diing;dinq;ti?;
???;t?ing;ting;ting;ting;ting;ting;tyng;tiing;tinq;t?i?;
???;tiu;diou;dyou;diou;diu;diou;dyou;deou;diow;tiou;
???;to;duo;dwo;duo;duo;duo;dwo;duoo;duoh;tuo;
???;t?o;tuo;two;tuo;tuo;tuo;two;tuoo;tuoh;t?uo;
??;tou;dou;dou;dou;dou;dou;dour;doou;dow;tou;
??;t?ou;tou;tou;tou;tou;tou;tour;toou;tow;t?ou;
??;tsa;tza;dza;za;za;tza;tzar;tzaa;tzah;tsa;
??;ts?a;tsa;tsa;ca;ca;tsa;tsar;tsaa;tsah;ts?a;
??;tsai;tzai;dzai;zai;zai;tzai;tzair;tzae;tzay;tsai;
??;ts?ai;tsai;tsai;cai;cai;tsai;tsair;tsae;tsay;ts?ai;
??;tsan;tzan;dzan;zan;zan;tzan;tzarn;tzaan;tzann;tsan;
??;ts?an;tsan;tsan;can;can;tsan;tsarn;tsaan;tsann;ts?an;
??;tsang;tzang;dzang;zang;zang;tzang;tzarng;tzaang;tzanq;tsa?;
??;ts?ang;tsang;tsang;cang;cang;tsang;tsarng;tsaang;tsanq;ts?a?;
??;tsao;tzau;dzau;zao;zao;tzau;tzaur;tzao;tzaw;tsau;
??;ts?ao;tsau;tsau;cao;cao;tsau;tsaur;tsao;tsaw;ts?au;
??;tsê;tze;dze;ze;ze;tze;tzer;tzee;tzeh;ts?;
??;ts?ê;tse;tse;ce;ce;tse;tser;tsee;tseh;ts??;
??;tsei;tzei;dzei;zei;zei;tzei;tzeir;tzeei;tzey;tsei;
??;tsên;tzen;dzen;zen;zen;tzen;tzern;tzeen;tzenn;ts?n;
??;ts?ên;tsen;tsen;cen;cen;tsen;tsern;tseen;tsenn;ts??n;
??;tsêng;tzeng;dzeng;zeng;zeng;tzeng;tzerng;tzeeng;tzenq;ts??;
??;ts?êng;tseng;tseng;ceng;ceng;tseng;tserng;tseeng;tsenq;ts???;
???;tso;tzuo;dzwo;zuo;zuo;tzuo;tzwo;tzuoo;tzuoh;tsuo;
???;ts?o;tsuo;tswo;cuo;cuo;tsuo;tswo;tsuoo;tsuoh;ts?uo;
??;tsou;tzou;dzou;zou;zou;tzou;tzour;tzoou;tzow;tsou;
??;ts?ou;tsou;tsou;cou;cou;tsou;tsour;tsoou;tsow;ts?ou;
??;tsu;tzu;dzu;zu;zu;tzu;tzwu;tzuu;tzuh;tsu;
??;ts?u;tsu;tsu;cu;cu;tsu;tswu;tsuu;tsuh;ts?u;
???;tsuan;tzuan;dzwan;zuan;zuan;tzuan;tzwan;tzoan;tzuann;tsuan;
???;ts?uan;tsuan;tswan;cuan;cuan;tsuan;tswan;tsoan;tsuann;ts?uan;
???;tsui;tzuei;dzwei;zuei;zui;tzuei;tzwei;tzoei;tzuey;tsuei;
