Program;Operating systems;License;Costs;Protocols;Codecs;Encryption;Max conference peers;Other abilities;Latest release;
eyeBeam;Windows;{{proprietary}};{{dunno}};SIP-SIMPLE;{{Unk}};{{Yes|TLS, SRTP}};6 party audio; 3 party video;Voice and Video calling; IM; Import Microsoft Outlook Contacts; USB Support; Call Recording and Conferencing;1.5.20.1; {{Start date and age|2010|03}};
Google+ Hangouts;Linux, Windows, macOS, Android, iOS;{{proprietary}} (using libjingle);{{free}};XMPP;H.264/SVC, H.264/AVC, H.263 and VP8;{{Yes|SRTP}};10;Video, chat, screen sharing, with additional tools available as "Hangout Apps".;{{Latest stable software release/Google+ Hangouts}};
IBM Sametime;Linux, macOS, Windows, mobile;{{proprietary}};{{dunno}};SIP-SIMPLE, T.120;H.323;{{Yes|TLS}};{{Unk}};IM, File transfer, Voice, Presence, Server stored contact list, HTTP tunneling, plugins, embedable in Lotus Notes[8];8.5.2; {{Start date and age|2011|05|08}};
iCall;Linux, macOS, Windows, iOS, Android;{{proprietary}};{{free}};SIP, AIM, ICQ, XMPP;Speex, CELT, WebM;{{Yes|TLS, ZRTP}};No limit;Video, file transfer, PC to phone, phone to PC, IM (MSN, AIM, ICQ, Yahoo!, XMPP, Google Talk), Voicemail;7.1.522;
Jitsi;Linux, macOS, Windows (all java supported). Experimental Android builds are also available.[9];{{free|Apache}};{{free}};SIP-SIMPLE, XMPP-Jingle STUN ICE, TURN;SILK, G.722, Speex, Opus, G.711 (PCMU/PCMA), iLBC, GSM, G.729, H.264, H.263, VP8;{{Yes|ZRTP, SRTP, OTR, TLS}};{{Unk}};Text messaging, audio-video telephony, IPv6 (often broken,[10] P2P not supported[11]), call recording, 64-bit;{{Latest stable software release/Jitsi}};
KPhone;Linux (KDE);{{free|GPL}};{{free}};SIP, STUN, NAPTR-SRV;{{Unk}};{{Yes|SRTP}};{{Unk}};Video, voice, IM, external Sessions, IPv6 support for UDP;1.2 (November 2008);
Kiax ver.2;Linux (KDE), Windows;{{free|GPL}};{{free}};IAX;Speex, G711, GSM, iLBC;{{No}};{{Unk}};Multiple calls, DTMF, Hold, Resume, HTTP API;2.1-Beta2 {{Start date and age|2013|04|26}}[12][13];
Librestream Onsight Connect;Windows, Android, iOS;{{proprietary}};{{dunno}};SIP, RTP, STUN;G.711, H.264, MPEG, and others;{{Yes|TLS, SRTP}};{{Unk}};Voice, video, conferencing, image sharing, incoming call/IM push notifications.;{{Start date and age|2018|02|27}};
Linphone;Linux, Windows, macOS, Android, iPhone, BlackBerry;{{free|GPL}};{{free}};SIP;Speex, Opus, G711, GSM, G.722, VP8 (WebM), H263, MPEG4, Theora and H264 (plugin);{{Yes|TLS, SRTP, ZRTP}};{{Unk}};Video, IM, STUN, IPv6 (disables IPv4 support when enabled, P2P supported only by version 3.5.1-2);3.11.1; {{Start date and age|2017|03|10}};
Messages;macOS;{{proprietary}};{{free}}, only MacOS and iOS;SIP AIM ICQ XMPP;H263, H264;{{Unk}};{{Unk}};Integrated, PBX independent;7.0; {{Start date and age|2012|07|25}};
MicroSIP;Windows;{{free|GPL}};{{free}};SIP, STUN, ICE, SIMPLE;Speex, iLBC, GSM, G.711, G.722, G.729, SILK, Linear PCM;{{Yes|TLS, SRTP}};{{Unk}};Video, voice, IM and Presence;3.18.3 {{Start date and age|2018|03}};
Mirial Softphone (Mirial s.u.r.l.);Windows 2000-XP-2003-Vista-7 (including 64-bit versions), macOS (x86);{{proprietary}};not free;SIP, RTSP;H.323;{{Yes|DTLS-SRTP}};{{Unk}};H.264 Full-HD 1080p video rx/tx, Two independent lines supporting Call Control and 3-Party videoconference in Continuous Presence, G.722.1/C wideband audio, Call recording/export, DV/HDMI/Component capture, Presentation (H.239, RFC-4796), Encryption, Far End Camera Control, GPU accel (D3D and OpenGL);7.0.24; {{Start date and age|2010|05|26}}, discontinued;
Mumble;Linux, macOS, iOS, Windows, Android;{{free|New BSD license}};{{free}};ICE;CELT, Speex, Opus;{{Yes|TLS and OCB-AES128}};No max (limited only by server bandwidth and memory);Chat with (limited) embedded HTML, Automatic Gain Control, very low latency, Access Control Lists for user management, Customizable In-Game Overlay for OpenGL and DirectX, Directional Audio, Plugin Support, Nested Channels, Echo cancellation for headset free use, Global Public Server List, Logitech G15 support, Push-To-Talk and Voice-Activation;1.2.19; {{Start date and age|2017|01|27}};
Nymgo;Windows, Android, iOS;{{proprietary}};{{free}};SIP, RTP and RTCP;{{Unk}};{{Yes}};No;Address Book integration, Call recording/export, Mute, On Hold, Caller ID definition;4.2.9; {{Start date and age|2013|03}};
oovoo;macOS, iOS, Windows, Android;{{proprietary}};{{free}};SIP, RTP and RTCP;{{Unk}};{{Yes}};12;Address Book integration, Call recording/export, Mute, On Hold, Caller ID definition;4.2.9; {{Start date and age|2013|03}};
Phoner;Windows;{{proprietary}};{{free}};SIP, TAPI, CAPI;G.711a, G.711u, G.722, G.726, G.729, GSM, iLBC, speex, Opus;{{Yes|TLS, SRTP, ZRTP}};8;Conferencing, call redirection, call recording;{{Latest stable software release/Phoner}};
PhonerLite;Windows;{{proprietary}};{{free}};SIP;G.711a, G.711u, G.722, G.726, G.729, GSM, iLBC, speex, Opus;{{Yes|TLS, SRTP, ZRTP}};8;Conferencing, call redirection, call recording;{{Latest stable software release/PhonerLite}};
QuteCom;Linux, macOS, Windows XP-2000;{{free|GPL}};{{free}};SIP;G.711, G.729, iLBC, AMR-NB, G.722, Speex, AMR-WB (G.722.2), H.263, H.263+, H.264, Dirac[14];{{Yes|SRTP, but key exchange via Everbee key Exchange which is not a Standard}};{{Unk}};Video, IM (MSN, AIM, ICQ, Yahoo!, XMPP, Google Talk), voicemail, wengo to phone, conferencing.;{{Latest stable software release/QuteCom}};
Ring by Savoir-faire Linux;Android, FreeBSD, iOS, iPhone, Linux, Microsoft Windows, OS X[15];{{free|GPL3}};{{free}};SIP, RTP, STUN per account, SRV, DHT, P2P;Audio: Opus, Speex, G.722, G.711, GSM, VP8, G.729, iLBC. Video: H.264, H.263, VP8, MPEG-4;{{Yes|Voice encryption (SRTP with SDES or ZRTP) and signaling encryption (TLS), multiple realms authentication mechanism }};No limit;Blockchain ID-management, Gnome-KDE client, address book, multiple accounts, unlimited call number, call transfer, call hold-unhold, call recording, multi-way conferencing;{{Latest_stable_software_release/Ring_(software)}};
Roger Wilco GameSpy;Windows;{{proprietary}};{{dunno}};Proprietary;{{dunno}};{{dunno}};{{dunno}};{{dunno}};{{Start date and age|2001}};
Skype;Linux(with limited functionality),[16] macOS, Windows 2000-XP-Vista-7-Mobile (unsupported), BREW, Windows Phone , Android, iPhone, PSP;{{proprietary}};{{free}};Proprietary P2P protocol {{efn|It is possible to connect by SIP to the Skype network via additional "Skype Connect" PBX software and alternative (SIP) client software/hardware. Neither the Skype software nor the Skype network supports SIP directly[1]}};SILK;{{Yes|TLS}};25 starting with version 3.6.0.216. 10 with 2.x;Conferencing, video, file transfer, voicemail, Skype to phone, phone to Skype, additional P2P extensions (games, whiteboard, etc...); depending on platform.;{{Latest stable software release/Skype}};
TeamSpeak;Linux, Windows, macOS, FreeBSD, Android, iOS;{{proprietary}};{{free}};{{Unk}};CELT, Speex, Opus[17];{{Yes}};32 unlicensed, 512 with non-profit license, 2000;Simultaneous server conferencing with tabs, 3D sound effects, scalable permissions system, firewall friendly file transfers, in-game overlay for DirectX & OpenGL games, global public server list, plugin system;3.1.8;
TeamTalk;Linux, Windows, macOS, Android, iOS, Raspbian;{{proprietary}};{{free}};{{proprietary}};Opus, Speex, WebM;{{No}};1000;Video, file sharing, desktop sharing, stream media files (MP3, AVI);5.1.3; {{Start date and age|2016|05}};
TeamViewer;Linux, Windows, macOS, iOS, Android[18];{{proprietary}};{{free}} (personal use only);{{Unk}};{{Unk}};{{Yes|AES256}};{{Unk}};{{Unk}};{{Latest stable software release/TeamViewer}};
Telephone;macOS 10.10.2;{{free|BSD}};{{free}};SIP, STUN, ICE;{{Unk}};{{No}};{{Unk}};Address Book integration;1.1.4; {{Start date and age|2012|03|06}};
Toktumi Unlimited, Line2 Pro;Windows XP-Vista-7, macOS, iOS, Android;{{proprietary}};{{free}};Proprietary with SIP core;{{Unk}};{{Unk}};20;Conferencing, voicemail, caller ID, call-waiting, address book integration; auto-attendant, call-forwarding;Windows; {{Start date and age|2010|08}}; macOS; {{Start date and age|2010|10}};
Tox;Linux, macOS, Windows, Android, FreeBSD;{{free|GPL}};{{free}};Tox, VP8;Opus,;{{Yes|NaCl}};{{Unk}};Voice, video, instant messaging, file transfers;{{Unk}};
Tru App;Windows 2000-XP-Vista-7, macOS, Linux iOS, Android, Symbian, BlackBerry OS,;{{proprietary}};{{free}};SIP, XMPP;{{Unk}};{{Unk}};{{Unk}};Chat, file transfer, voicemail, inbound numbers, integration with GTalk, Microsoft Live, Skype;;
Tuenti;Android, iPhone, Windows Phone;{{proprietary}};{{free}};WebRTC, SIP, XMPP;iLBC, Opus;Yes;?;Voice, video, Instant messaging, group chat, photo and video sharing, SMS and MMS, native and social network contacts integration, incoming call/IM push notifications.;;
Twinkle;Linux;{{free|GPL}};{{free}};SIP;G.711 A-law ?-law, G.726, GSM, iLBC, Speex narrow wide ultrawide;{{Yes|SRTP, ZRTP}};3;Conferencing, chat, file transfer, Firefox integration, call redirection, voicemail, support of VoIP-to-Phone services;{{Latest stable software release/Twinkle}};
Ventrilo;macOS, Windows, iOS, Android;{{proprietary}};{{free}};{{Unk}};{{Unk}};{{No}};8;Conferencing, chat, text-to-speech;3.0.8;
Viber;Linux,{{efn|name=viber-desktop-restriction|Viber must be first installed on a mobile phone to function on a desktop operating system[19][20]}} macOS,{{efn|name=viber-desktop-restriction}} Windows,{{efn|name=viber-desktop-restriction}} Android, Bada, BlackBerry OS, iOS, Series 40, Symbian, Windows Phone;{{proprietary}};{{dunno}};{{Unk}};{{Unk}};{{Yes}}[21];{{Unk}};Varies by platform: Text, picture and video messaging on all, voice calling only on iPhone, Android and Microsoft's Windows Phone;{{Latest stable software release/Viber}};
Voice Operator Panel;Windows 2000-XP-Vista;{{proprietary}};{{dunno}};SIP, RTP;{{Unk}};{{Unk}};{{Unk}};Call forwarding, call transfer, call recording, presence, Outlook integration, Windows Messenger-MSN-Live integration, CRM, built-in web browser, emailer, LDAP, APS.;1.3.2;
Vyke;iPhone, Android;{{proprietary}};{{free}};SIP;{{Unk}};TLS, SRTP;Unknown;P2P calls, instant messaging, text messaging, incoming calls, incoming messaging, voicemail, international mobile phone numbers, push notifications, address book integration;;iOS {{Start date and age|2016|9}}; Android {{Start date and age|2016|8}};
Wire;Linux, Windows, macOS, iOS, Android, Web;{{free|GPLv3}};{{free}};{{dunno}};{{Opus (audio), VP8 (video)}};{{yes|DTLS, SRTP[22]}};10[23];End-to-end encryption by default for everything, instant messaging, video call, video group call, file sharing, GIF sharing, push to talk, edit message, delete message (on both side), timed messages, doodling, identity verification, screen sharing (desktop only);{{dunno}};
X-Lite;macOS, Windows;{{proprietary}};{{free}};SIP, STUN, ICE, TURN;H.263, H.263+, G.711, iLBC, Speex;{{no}};3;VoIP over WiFi, 3G, 4G, video, instant messaging, presence (SIP SIMPLE), call waiting, call hold, call forwarding, voice mail, message waiting indication, 3 way conferencing, contacts integration, background noise reduction (BNR), automatic gain control (AGC);5.3.3 {{Start date and age|2018|07|10}};
Yahoo! Messenger;Classic Mac OS (8, 9), macOS, Windows, (Linux, FreeBSD version VoIP incapable);{{proprietary}};{{free}};SIP (using TLS) and RTP (media);{{Unk}};{{Unk}};{{Unk}};Video, file transfer, PC to phone, phone to PC;Windows: 11.5.0.228; {{Start date and age|2012|05|31}} Mac: 3.0.1; {{Start date and age|2011|07|20}} Linux: 1.0.6; {{Start date and age|2003|09}} SunOS 5.7: 0.99.17-1; {{Start date and age|2003|09}} Solaris 8: 1.0.4; {{Start date and age|2003|09}} FreeBSD 4-5: 1.0.4; {{Start date and age|2003|09}} iOS: 2.2.6; {{Start date and age|2012|07|12}};
Yate Client;Linux, macOS, Windows;{{free|GPL}};{{free}};SIP, IAX, XMPP, H.323;G.711a, G.711u, GSM 06.10, iLBC, Speex, G.723, G.726, G.728, G.729;{{Yes|SRTP, maybe ZRTP?}};{{Unk}};;6.0.0; {{Start date and age|2017|09}};
Zfone;Linux, macOS, Windows;{{proprietary|Viewable source}};{{free|Includes time bomb provision}};SIP, RTP;{{Unk}};{{Yes|SRTP, ZRTP}};{{Unk}};;Beta 2008-09-04 (Linux 0.9.224), (macOS 0.9.246), (Windows 0.9.206);
